state,crop_year,season,crop,area,production,yield
Punjab,2005,KHARIF,MOONG(GREEN GRAM),700.0,400.0,5.7142857142857135
Assam,1997,WHOLE YEAR,POTATO,1496.0,10059.0,67.23930481283422
Odisha,2006,SUMMER,WHEAT,3.0,3.0,10.0
Odisha,2010,AUTUMN,GROUNDNUT,274.0,167.7,6.120437956204379
West Bengal,2005,RABI,WHEAT,164.0,266.0,16.21951219512195
Odisha,2002,WHOLE YEAR,ONION,900.0,7020.0,78.0
West Bengal,2004,KHARIF,URAD,14330.0,7277.0,5.078157711095603
Maharashtra,2001,RABI,GRAM,25200.0,10800.0,4.285714285714286
Assam,2000,SUMMER,RICE,25005.0,58014.0,23.20095980803839
Madhya Pradesh,2006,KHARIF,GROUNDNUT,5705.0,5367.0,9.407537248028046
Assam,2012,KHARIF,MAIZE,20.0,9.0,4.5
Rajasthan,2007,KHARIF,SESAMUM,14250.0,10120.0,7.101754385964912
Tripura,2013,KHARIF,URAD,75.0,43.0,5.733333333333333
Haryana,2010,KHARIF,JOWAR,1930.0,1000.0,5.181347150259067
Uttar Pradesh,1998,KHARIF,MAIZE,5912.0,3390.0,5.7341001353179974
Uttarakhand,2001,RABI,RAPESEED &MUSTARD,977.0,659.0,6.745138178096212
Tamil Nadu,1999,KHARIF,SESAMUM,9205.0,3749.0,4.072786529060293
Andhra Pradesh,2010,RABI,URAD,127896.0,79807.0,6.239991868393069
Maharashtra,2010,KHARIF,URAD,100.0,100.0,10.0
West Bengal,2010,KHARIF,SUNFLOWER,45.0,54.0,12.0
Uttar Pradesh,2003,SUMMER,MOONG(GREEN GRAM),115.0,63.0,5.478260869565217
Bihar,1999,KHARIF,ARHAR/TUR,3084.0,5166.0,16.750972762645915
Uttar Pradesh,2008,KHARIF,JOWAR,2872.0,3510.0,12.221448467966574
Himachal Pradesh,2005,KHARIF,MAIZE,321.0,590.0,18.38006230529595
West Bengal,2004,WHOLE YEAR,POTATO,1629.0,24307.0,149.21424186617557
Rajasthan,2009,KHARIF,SESAMUM,28957.0,2964.0,1.023586697517008
Odisha,2014,SUMMER,MOONG(GREEN GRAM),6456.0,2343.5,3.6299566294919456
Madhya Pradesh,2008,WHOLE YEAR,POTATO,18.0,234.0,130.0
Karnataka,2002,KHARIF,MAIZE,1832.0,3741.0,20.420305676855897
Chhattisgarh,2009,RABI,RAPESEED &MUSTARD,3451.0,1224.0,3.5467980295566504
Gujarat,2012,KHARIF,MOONG(GREEN GRAM),800.0,100.0,1.25
West Bengal,2012,RABI,URAD,405.0,334.0,8.246913580246915
Bihar,2012,SUMMER,MAIZE,350.0,1352.0,38.62857142857143
Uttar Pradesh,2009,RABI,POTATO,109.0,2710.0,248.62385321100916
West Bengal,2005,SUMMER,MOONG(GREEN GRAM),116.0,18.0,1.5517241379310345
Madhya Pradesh,1999,KHARIF,RICE,43.0,23.0,5.348837209302325
Bihar,2014,SUMMER,MOONG(GREEN GRAM),80.0,46.0,5.75
Arunachal Pradesh,2009,KHARIF,MAIZE,1350.0,1550.0,11.481481481481481
Madhya Pradesh,2009,WHOLE YEAR,ARHAR/TUR,19775.0,31573.0,15.966118836915298
Andhra Pradesh,2014,KHARIF,ONION,563.0,10337.0,183.6056838365897
Assam,2004,SUMMER,RICE,70.0,137.0,19.57142857142857
Assam,2008,WHOLE YEAR,ONION,206.0,548.0,26.601941747572816
West Bengal,2010,SUMMER,SESAMUM,60938.0,61102.0,10.026912599691489
Madhya Pradesh,2010,KHARIF,GROUNDNUT,142.0,120.0,8.450704225352112
Madhya Pradesh,2007,WHOLE YEAR,POTATO,3199.0,60708.0,189.7718036886527
Uttarakhand,2012,SUMMER,URAD,14.0,7.0,5.0
Bihar,1998,SUMMER,MAIZE,1861.0,3851.0,20.693175711982803
Tamil Nadu,2003,WHOLE YEAR,POTATO,2377.0,33241.0,139.84434160706772
Bihar,2002,SUMMER,RICE,3875.0,5844.0,15.081290322580646
Gujarat,2002,KHARIF,JOWAR,2300.0,2400.0,10.434782608695652
Haryana,1998,WHOLE YEAR,ONION,23.0,200.0,86.95652173913044
West Bengal,2014,RABI,ARHAR/TUR,145.0,242.0,16.689655172413794
Bihar,1997,KHARIF,ARHAR/TUR,2358.0,2587.0,10.971162001696353
Maharashtra,2013,KHARIF,SESAMUM,5400.0,1500.0,2.7777777777777777
Assam,2009,RABI,URAD,700.0,437.0,6.242857142857144
Chhattisgarh,2005,KHARIF,SUNFLOWER,52.0,13.0,2.5
Odisha,1999,WHOLE YEAR,POTATO,70.0,690.0,98.57142857142858
Rajasthan,2004,RABI,RAPESEED &MUSTARD,40377.0,39779.0,9.851895881318573
Assam,2013,RABI,MOONG(GREEN GRAM),298.0,276.0,9.261744966442953
Tripura,2011,KHARIF,URAD,490.0,299.0,6.1020408163265305
Tamil Nadu,2010,KHARIF,ARHAR/TUR,320.0,208.0,6.5
Bihar,2010,RABI,MAIZE,398.0,1193.0,29.974874371859297
Uttar Pradesh,2007,RABI,ONION,161.0,2250.0,139.75155279503105
Maharashtra,2009,RABI,MAIZE,22100.0,74700.0,33.800904977375566
Gujarat,1997,WHOLE YEAR,SESAMUM,62900.0,34400.0,5.468998410174882
Maharashtra,2002,KHARIF,SUNFLOWER,1700.0,1200.0,7.058823529411765
Uttar Pradesh,1997,RABI,RAPESEED &MUSTARD,1220.0,1351.0,11.073770491803279
Bihar,2011,AUTUMN,RICE,142.0,227.0,15.985915492957748
Uttar Pradesh,2001,KHARIF,RICE,7435.0,5239.0,7.046402151983861
Maharashtra,2014,RABI,JOWAR,176600.0,87900.0,4.9773499433748585
Odisha,2008,WINTER,URAD,14398.0,5557.6,3.859980552854563
Chhattisgarh,2004,RABI,RAPESEED &MUSTARD,2127.0,734.0,3.450869769628585
Assam,2012,WHOLE YEAR,ONION,205.0,667.0,32.536585365853654
Uttar Pradesh,2009,SUMMER,MOONG(GREEN GRAM),170.0,88.0,5.176470588235294
Karnataka,2005,KHARIF,ARHAR/TUR,4557.0,3429.0,7.524687294272548
West Bengal,2008,RABI,WHEAT,30435.0,75650.0,24.85625102677838
Maharashtra,2007,RABI,WHEAT,346.0,705.0,20.375722543352598
Rajasthan,1999,KHARIF,RICE,45290.0,29946.0,6.612055641421948
Nagaland,2006,KHARIF,MAIZE,6580.0,10970.0,16.67173252279635
Dadra And Nagar Haveli,2000,WINTER,WHEAT,710.0,1500.0,21.12676056338028
Odisha,2007,SUMMER,GROUNDNUT,356.0,488.1,13.710674157303371
Odisha,2011,SUMMER,MOONG(GREEN GRAM),14.0,2.1,1.5
Assam,2010,KHARIF,MAIZE,45.0,18.0,4.0
Jharkhand,2010,RABI,GRAM,25.0,19.0,7.6
Uttar Pradesh,2012,KHARIF,SESAMUM,9782.0,2377.0,2.429973420568391
Bihar,2010,KHARIF,JOWAR,7.0,7.0,10.0
Uttarakhand,2000,KHARIF,MAIZE,934.0,1377.0,14.74304068522484
Gujarat,1999,KHARIF,MAIZE,6700.0,10000.0,14.925373134328359
West Bengal,2008,KHARIF,SUNFLOWER,50.0,84.0,16.8
Karnataka,2001,KHARIF,MOONG(GREEN GRAM),14510.0,3322.0,2.2894555478980014
Madhya Pradesh,2013,WHOLE YEAR,ONION,5771.0,45975.0,79.66556922543754
Odisha,2003,KHARIF,MAIZE,548.0,324.4,5.919708029197079
Madhya Pradesh,2000,KHARIF,GROUNDNUT,4255.0,2428.0,5.706227967097533
Rajasthan,2005,KHARIF,MAIZE,6.0,7.0,11.666666666666668
Maharashtra,1997,RABI,WHEAT,6300.0,10100.0,16.03174603174603
Karnataka,2010,SUMMER,DRY CHILLIES,42.0,128.0,30.476190476190474
Maharashtra,2005,RABI,WHEAT,58900.0,69200.0,11.748726655348047
Uttar Pradesh,2001,RABI,MOONG(GREEN GRAM),2969.0,1737.0,5.850454698551701
Chhattisgarh,2008,RABI,RAPESEED &MUSTARD,19965.0,7997.0,4.005509641873278
Uttar Pradesh,1997,KHARIF,JOWAR,2248.0,2431.0,10.814056939501778
Maharashtra,2007,RABI,RAPESEED &MUSTARD,2.0,1.0,5.0
Bihar,1999,WHOLE YEAR,DRY CHILLIES,71.0,94.0,13.23943661971831
Uttar Pradesh,2003,KHARIF,SESAMUM,20.0,3.0,1.5
Telangana,2006,KHARIF,SESAMUM,299.0,56.0,1.8729096989966554
Tamil Nadu,2012,KHARIF,GROUNDNUT,3423.0,4285.0,12.518258837277243
West Bengal,2011,RABI,URAD,3440.0,2683.0,7.799418604651162
Bihar,2014,KHARIF,ARHAR/TUR,82.0,128.0,15.609756097560975
Rajasthan,1998,KHARIF,GROUNDNUT,15825.0,17492.0,11.053396524486573
Bihar,2003,KHARIF,JOWAR,2.0,2.0,10.0
Haryana,1998,KHARIF,RICE,723.0,2000.0,27.662517289073307
Bihar,2010,SUMMER,MOONG(GREEN GRAM),974.0,500.0,5.133470225872689
Karnataka,2010,RABI,JOWAR,210038.0,173408.0,8.2560298612632
Odisha,2004,AUTUMN,MOONG(GREEN GRAM),16.0,1.9,1.1875
Karnataka,2007,RABI,GROUNDNUT,6040.0,6685.0,11.067880794701988
Haryana,2002,RABI,RAPESEED &MUSTARD,10695.0,13000.0,12.155212716222534
Madhya Pradesh,2008,RABI,WHEAT,84461.0,143443.0,16.98334142385243
Maharashtra,2013,RABI,JOWAR,10100.0,11200.0,11.08910891089109
Uttar Pradesh,2009,RABI,RAPESEED &MUSTARD,15927.0,14717.0,9.240283794813838
Assam,2010,AUTUMN,RICE,16142.0,12826.0,7.945731631768059
Tamil Nadu,1999,KHARIF,SESAMUM,9282.0,3906.0,4.208144796380091
Haryana,2004,WHOLE YEAR,DRY CHILLIES,46.0,200.0,43.47826086956522
Bihar,2009,SUMMER,MAIZE,190.0,590.0,31.052631578947366
Andhra Pradesh,2003,RABI,MAIZE,4.0,22.0,55.0
Telangana,2004,RABI,URAD,2.0,1.0,5.0
Uttar Pradesh,2009,SUMMER,ONION,205.0,3023.0,147.46341463414635
Nagaland,2013,KHARIF,GROUNDNUT,70.0,70.0,10.0
Gujarat,2008,KHARIF,SESAMUM,400.0,100.0,2.5
Nagaland,2005,RABI,WHEAT,160.0,240.0,15.0
Maharashtra,2013,RABI,JOWAR,25700.0,40300.0,15.680933852140077
Uttar Pradesh,2004,RABI,GRAM,26993.0,32182.0,11.922350238950838
Madhya Pradesh,2000,RABI,RAPESEED &MUSTARD,34274.0,16927.0,4.938729065764136
Gujarat,2003,RABI,GRAM,19500.0,29400.0,15.076923076923077
Jharkhand,2006,RABI,WHEAT,499.09,596.0,11.941733955799556
Nagaland,2007,KHARIF,SESAMUM,840.0,480.0,5.7142857142857135
Uttar Pradesh,2002,RABI,ONION,4.0,41.0,102.5
Madhya Pradesh,2003,WHOLE YEAR,POTATO,386.0,5400.0,139.89637305699483
Assam,1998,KHARIF,MAIZE,560.0,504.0,9.0
Bihar,2008,RABI,GRAM,82.0,76.0,9.26829268292683
Nagaland,1999,KHARIF,MAIZE,6250.0,9380.0,15.008
Tamil Nadu,2007,WHOLE YEAR,SESAMUM,1847.0,871.0,4.715755278830536
Uttar Pradesh,2013,RABI,RAPESEED &MUSTARD,437.0,443.0,10.137299771167047
Nagaland,1999,KHARIF,SESAMUM,750.0,450.0,6.0
Bihar,2013,KHARIF,SESAMUM,5.0,4.0,8.0
Arunachal Pradesh,2014,WHOLE YEAR,POTATO,464.0,4629.0,99.76293103448276
Uttar Pradesh,2009,KHARIF,ARHAR/TUR,3967.0,2565.0,6.465843206453239
West Bengal,2009,RABI,ARHAR/TUR,12.0,3.0,2.5
Punjab,2002,RABI,RAPESEED &MUSTARD,2000.0,2000.0,10.0
Maharashtra,2006,SUMMER,GROUNDNUT,200.0,400.0,20.0
Haryana,1998,KHARIF,RICE,71746.0,154000.0,21.46461126752711
Karnataka,2012,KHARIF,MAIZE,163807.0,321971.0,19.655509227322398
Uttar Pradesh,2010,RABI,RAPESEED &MUSTARD,19830.0,18839.0,9.500252143217347
West Bengal,2014,WINTER,SESAMUM,119.0,79.0,6.6386554621848735
Madhya Pradesh,2008,KHARIF,JOWAR,1881.0,1915.0,10.180754917597024
Bihar,2005,AUTUMN,RICE,33625.0,23206.0,6.901412639405205
Haryana,2011,KHARIF,JOWAR,7530.0,4000.0,5.3120849933598935
Arunachal Pradesh,2010,WHOLE YEAR,DRY CHILLIES,76.0,83.0,10.921052631578947
Chhattisgarh,2004,KHARIF,MOONG(GREEN GRAM),862.0,381.0,4.419953596287703
Odisha,2010,SUMMER,SESAMUM,159.0,35.1,2.207547169811321
Maharashtra,2002,RABI,WHEAT,64700.0,81900.0,12.658423493044822
Odisha,2004,SUMMER,WHEAT,34.0,34.2,10.058823529411764
Uttarakhand,2014,KHARIF,GROUNDNUT,1022.0,1127.0,11.027397260273972
Punjab,2003,KHARIF,GROUNDNUT,3000.0,2800.0,9.333333333333334
Meghalaya,2001,RABI,RAPESEED &MUSTARD,760.0,522.0,6.868421052631579
Assam,2007,RABI,WHEAT,6722.0,9170.0,13.641773281761381
Uttar Pradesh,2001,RABI,URAD,2138.0,1236.0,5.78110383536015
Bihar,2004,KHARIF,ARHAR/TUR,700.0,1167.0,16.67142857142857
Haryana,1999,KHARIF,MAIZE,5608.0,14000.0,24.964336661911556
Telangana,2005,KHARIF,RICE,139319.0,440805.0,31.639977318240874
Rajasthan,2004,RABI,RAPESEED &MUSTARD,333394.0,199241.0,5.9761423420937385
Uttar Pradesh,2000,RABI,WHEAT,119984.0,274387.0,22.868632484331247
Maharashtra,2011,RABI,RAPESEED &MUSTARD,2200.0,600.0,2.727272727272727
Karnataka,2004,KHARIF,MOONG(GREEN GRAM),35543.0,5943.0,1.6720591959035536
Punjab,2010,KHARIF,MAIZE,63000.0,241000.0,38.25396825396825
Chhattisgarh,2013,WHOLE YEAR,JOWAR,250.0,201.0,8.040000000000001
Odisha,2000,KHARIF,MAIZE,101.0,83.7,8.287128712871288
Uttar Pradesh,2013,SUMMER,MAIZE,2739.0,5032.0,18.37166849215042
Karnataka,2004,RABI,GRAM,39111.0,17433.0,4.457313799186929
Maharashtra,2003,SUMMER,GROUNDNUT,100.0,100.0,10.0
Assam,2000,WHOLE YEAR,POTATO,3715.0,17583.0,47.32974427994616
Gujarat,1999,RABI,GRAM,1600.0,300.0,1.875
Karnataka,2014,KHARIF,JOWAR,1126.0,960.0,8.52575488454707
Nagaland,2010,RABI,RAPESEED &MUSTARD,4120.0,4130.0,10.024271844660195
Assam,2013,KHARIF,SESAMUM,310.0,192.0,6.193548387096774
Kerala,2001,AUTUMN,RICE,5915.0,10557.0,17.84784446322908
Karnataka,2008,RABI,RAPESEED &MUSTARD,423.0,170.0,4.0189125295508275
Mizoram,2004,RABI,URAD,5.0,3.0,6.0
Uttar Pradesh,2013,SUMMER,MOONG(GREEN GRAM),50.0,26.0,5.2
Uttar Pradesh,2011,KHARIF,ARHAR/TUR,3195.0,2389.0,7.477308294209703
Andhra Pradesh,2010,RABI,ONION,1102.0,16565.0,150.31760435571687
Odisha,2004,RABI,GRAM,2661.0,1644.0,6.178128523111612
Madhya Pradesh,2002,KHARIF,GROUNDNUT,6077.0,6553.0,10.783281224288299
Haryana,2007,RABI,WHEAT,98099.0,361000.0,36.79955962853852
Punjab,2005,KHARIF,MAIZE,1000.0,2000.0,20.0
Karnataka,2009,KHARIF,ARHAR/TUR,4671.0,1424.0,3.0485977306786554
Karnataka,2011,KHARIF,ARHAR/TUR,2897.0,1841.0,6.354849844666896
Uttar Pradesh,1997,RABI,RAPESEED &MUSTARD,10505.0,3908.0,3.7201332698714893
Uttar Pradesh,2010,KHARIF,DRY CHILLIES,18.0,16.0,8.88888888888889
Telangana,2008,RABI,GRAM,184.0,289.0,15.706521739130434
Uttar Pradesh,2003,SUMMER,MOONG(GREEN GRAM),663.0,393.0,5.927601809954751
West Bengal,2005,KHARIF,SUNFLOWER,99.0,143.0,14.444444444444445
Karnataka,2002,KHARIF,ARHAR/TUR,2749.0,1113.0,4.0487449981811565
Assam,2008,WHOLE YEAR,POTATO,6181.0,30700.0,49.66833845656042
Bihar,2002,RABI,WHEAT,66303.0,99172.0,14.957392576504834
Odisha,2007,WINTER,POTATO,347.0,2628.5,75.7492795389049
Uttarakhand,2000,KHARIF,SESAMUM,15.0,2.0,1.3333333333333333
Uttar Pradesh,2006,RABI,ONION,71.0,1362.0,191.83098591549296
Gujarat,2000,RABI,RAPESEED &MUSTARD,100.0,100.0,10.0
Bihar,2006,WINTER,RICE,171133.0,444650.0,25.98271519812076
Haryana,2003,WHOLE YEAR,DRY CHILLIES,49.0,100.0,20.408163265306122
Andhra Pradesh,1999,KHARIF,JOWAR,11131.0,14582.0,13.10035037283263
Haryana,2010,KHARIF,GROUNDNUT,768.0,800.0,10.416666666666668
Bihar,1999,WHOLE YEAR,DRY CHILLIES,11.0,10.0,9.09090909090909
Uttar Pradesh,1997,KHARIF,JOWAR,2760.0,3299.0,11.952898550724637
Rajasthan,2004,KHARIF,ARHAR/TUR,1.0,1.0,10.0
West Bengal,2003,WHOLE YEAR,POTATO,6366.0,144202.0,226.51900722588752
Maharashtra,1998,KHARIF,MOONG(GREEN GRAM),33500.0,19600.0,5.850746268656717
Uttar Pradesh,2009,KHARIF,MOONG(GREEN GRAM),640.0,95.0,1.484375
Karnataka,1999,SUMMER,RICE,17520.0,47691.0,27.2208904109589
Madhya Pradesh,1998,KHARIF,MAIZE,20400.0,30500.0,14.950980392156863
West Bengal,2010,SUMMER,GROUNDNUT,7765.0,13977.0,18.0
Maharashtra,2002,KHARIF,ARHAR/TUR,3800.0,1800.0,4.7368421052631575
Himachal Pradesh,2006,KHARIF,SESAMUM,30.0,6.0,2.0
Assam,2007,RABI,GRAM,2.0,1.0,5.0
Uttar Pradesh,2012,RABI,RAPESEED &MUSTARD,13592.0,12816.0,9.429075927015893
Bihar,2013,RABI,WHEAT,86869.0,273098.0,31.43791225868837
Odisha,2000,AUTUMN,RICE,13030.0,8830.0,6.776669224865694
Gujarat,2001,SUMMER,GROUNDNUT,15400.0,23700.0,15.38961038961039
Assam,2002,WINTER,RICE,119234.0,163235.0,13.690306456212154
Jharkhand,2007,RABI,ARHAR/TUR,595.51,1113.0,18.68986247082333
Gujarat,2002,RABI,JOWAR,1000.0,700.0,7.0
Odisha,2011,AUTUMN,RICE,12000.0,4000.0,3.333333333333333
Gujarat,2009,RABI,JOWAR,200.0,200.0,10.0
Karnataka,1998,RABI,WHEAT,21882.0,10947.0,5.0027419797093495
Assam,2007,RABI,MOONG(GREEN GRAM),325.0,138.0,4.246153846153846
Maharashtra,2003,KHARIF,JOWAR,400.0,100.0,2.5
Telangana,2006,KHARIF,DRY CHILLIES,5724.0,4791.0,8.370020964360588
Himachal Pradesh,2002,WHOLE YEAR,POTATO,2398.0,33692.0,140.50041701417848
Rajasthan,1999,RABI,WHEAT,141989.0,541411.0,38.13048898154082
Bihar,2001,AUTUMN,MAIZE,269.0,452.0,16.802973977695167
Karnataka,2014,SUMMER,POTATO,8.0,110.0,137.5
Nagaland,2000,KHARIF,MOONG(GREEN GRAM),240.0,200.0,8.333333333333334
Uttar Pradesh,2010,SUMMER,SUNFLOWER,8.0,17.0,21.25
Assam,2014,AUTUMN,RICE,5670.0,7682.0,13.548500881834215
Tamil Nadu,2005,KHARIF,RICE,70996.0,234492.0,33.02890303679081
Maharashtra,2002,RABI,RAPESEED &MUSTARD,200.0,100.0,5.0
Kerala,2012,WINTER,RICE,1071.0,2210.0,20.634920634920636
Uttar Pradesh,2000,RABI,MOONG(GREEN GRAM),156.0,70.0,4.487179487179487
Odisha,2000,SUMMER,RICE,2220.0,4520.0,20.36036036036036
Karnataka,2005,RABI,POTATO,39.0,705.0,180.76923076923077
Odisha,2004,AUTUMN,RICE,1000.0,2000.0,20.0
Tamil Nadu,2011,WHOLE YEAR,ARHAR/TUR,1052.0,1141.0,10.846007604562738
Maharashtra,2012,RABI,JOWAR,16500.0,22200.0,13.454545454545455
Bihar,2004,KHARIF,MAIZE,14939.0,19246.0,12.88305776825758
Madhya Pradesh,2003,WHOLE YEAR,ONION,474.0,6064.0,127.9324894514768
Gujarat,2010,SUMMER,MOONG(GREEN GRAM),2700.0,1400.0,5.185185185185185
Uttar Pradesh,2008,SUMMER,MAIZE,484.0,724.0,14.958677685950413
Punjab,2007,RABI,WHEAT,48000.0,191000.0,39.791666666666664
Karnataka,2004,RABI,GROUNDNUT,17456.0,18076.0,10.355178735105408
Maharashtra,2000,SUMMER,SUNFLOWER,100.0,100.0,10.0
Uttar Pradesh,2004,RABI,GRAM,4826.0,4154.0,8.607542478242852
Tamil Nadu,2007,WHOLE YEAR,JOWAR,9278.0,7842.0,8.452252640655313
Uttar Pradesh,2002,RABI,ONION,44.0,454.0,103.18181818181819
West Bengal,2006,RABI,WHEAT,1238.0,2661.0,21.494345718901453
Punjab,2008,RABI,RAPESEED &MUSTARD,1000.0,1000.0,10.0
Odisha,2000,RABI,RAPESEED &MUSTARD,1380.0,158.7,1.15
Maharashtra,2003,SUMMER,GROUNDNUT,700.0,700.0,10.0
Tamil Nadu,2011,WHOLE YEAR,MOONG(GREEN GRAM),3075.0,1760.0,5.723577235772358
Assam,2010,KHARIF,SESAMUM,176.0,94.0,5.340909090909091
Bihar,2001,RABI,GRAM,2866.0,1854.0,6.468946266573622
Kerala,2013,WHOLE YEAR,JOWAR,145.0,115.0,7.931034482758621
Karnataka,2005,KHARIF,ARHAR/TUR,8177.0,5282.0,6.459581753699401
Bihar,2006,RABI,RAPESEED &MUSTARD,1202.0,1325.0,11.023294509151413
Gujarat,1998,KHARIF,ARHAR/TUR,200.0,200.0,10.0
Bihar,2013,KHARIF,ARHAR/TUR,933.0,932.0,9.989281886387996
Karnataka,2012,SUMMER,RICE,140.0,210.0,15.0
Uttar Pradesh,2013,SUMMER,ONION,30.0,404.0,134.66666666666666
Chhattisgarh,2013,WHOLE YEAR,DRY CHILLIES,401.0,306.0,7.630922693266832
Chhattisgarh,2010,RABI,URAD,158.0,36.0,2.2784810126582276
Bihar,2004,WHOLE YEAR,ONION,706.0,4222.0,59.80169971671388
Maharashtra,2000,SUMMER,SUNFLOWER,200.0,100.0,5.0
Bihar,2004,SUMMER,RICE,1909.0,2998.0,15.704557359874281
Uttar Pradesh,2008,KHARIF,SESAMUM,1394.0,230.0,1.6499282639885222
Uttar Pradesh,2008,SUMMER,MOONG(GREEN GRAM),85.0,58.0,6.8235294117647065
Punjab,2012,KHARIF,ARHAR/TUR,300.0,300.0,10.0
Arunachal Pradesh,2007,RABI,WHEAT,34.0,67.0,19.705882352941178
Assam,2010,RABI,RAPESEED &MUSTARD,8874.0,4554.0,5.13184584178499
Uttar Pradesh,1998,RABI,GRAM,1411.0,1374.0,9.737774627923459
Gujarat,2012,KHARIF,URAD,4300.0,2700.0,6.279069767441861
Jharkhand,2006,AUTUMN,RICE,6695.48,3312.0,4.946620705311643
Haryana,2012,KHARIF,GROUNDNUT,18.0,16.0,8.88888888888889
Uttar Pradesh,2001,WHOLE YEAR,POTATO,6738.0,105362.0,156.36984268328882
Tamil Nadu,1999,KHARIF,MAIZE,1129.0,1239.0,10.974313551815767
Andhra Pradesh,2009,KHARIF,GROUNDNUT,256.0,284.0,11.09375
Andhra Pradesh,1998,KHARIF,SUNFLOWER,14300.0,10800.0,7.552447552447552
Odisha,2004,WINTER,RAPESEED &MUSTARD,13.0,1.0,0.7692307692307693
West Bengal,2001,KHARIF,GROUNDNUT,103.0,147.0,14.271844660194175
West Bengal,2009,AUTUMN,GROUNDNUT,147.0,127.0,8.639455782312925
Madhya Pradesh,2005,RABI,RAPESEED &MUSTARD,345.0,355.0,10.289855072463768
West Bengal,2000,SUMMER,GROUNDNUT,306.0,438.0,14.313725490196079
Maharashtra,1997,KHARIF,ARHAR/TUR,113200.0,78400.0,6.925795053003534
Madhya Pradesh,2009,KHARIF,JOWAR,10309.0,12120.0,11.756717431370646
Mizoram,1999,KHARIF,GROUNDNUT,10.0,14.0,14.0
Chhattisgarh,2008,KHARIF,RICE,288940.0,484450.0,16.76645670381394
Assam,2000,KHARIF,MAIZE,68.0,35.0,5.147058823529411
West Bengal,2005,SUMMER,RICE,55091.0,127113.0,23.07327875696575
Uttar Pradesh,2003,KHARIF,SESAMUM,190.0,25.0,1.3157894736842104
Meghalaya,2007,AUTUMN,RICE,239.0,496.0,20.753138075313807
Bihar,2004,KHARIF,URAD,227.0,160.0,7.048458149779736
Karnataka,2010,SUMMER,DRY CHILLIES,2.0,6.0,30.0
Rajasthan,1999,RABI,WHEAT,70628.0,99701.0,14.11635611938608
Odisha,2008,SUMMER,SESAMUM,55.0,14.7,2.672727272727273
Gujarat,2009,SUMMER,RICE,1100.0,3100.0,28.181818181818183
Maharashtra,2002,KHARIF,URAD,10100.0,5600.0,5.544554455445545
Tamil Nadu,2001,KHARIF,JOWAR,19792.0,29760.0,15.03637833468068
Uttarakhand,2006,KHARIF,SESAMUM,220.0,83.0,3.7727272727272725
Karnataka,1999,WHOLE YEAR,POTATO,691.0,14644.0,211.9247467438495
Uttar Pradesh,2007,SUMMER,URAD,745.0,396.0,5.315436241610739
Uttarakhand,2003,KHARIF,MAIZE,536.0,714.0,13.320895522388058
Gujarat,2007,WHOLE YEAR,ONION,400.0,12700.0,317.5
Bihar,1997,WHOLE YEAR,POTATO,2565.0,26647.0,103.8869395711501
Odisha,2003,KHARIF,SESAMUM,53.0,10.2,1.9245283018867922
Karnataka,2010,KHARIF,ARHAR/TUR,72728.0,65568.0,9.015509844901551
Tamil Nadu,2003,WHOLE YEAR,DRY CHILLIES,390.0,209.0,5.358974358974359
Uttar Pradesh,2003,KHARIF,JOWAR,8662.0,5686.0,6.56430385592242
Haryana,2000,KHARIF,JOWAR,1360.0,600.0,4.411764705882353
Uttar Pradesh,2008,KHARIF,MAIZE,134.0,175.0,13.059701492537314
Gujarat,2011,RABI,ONION,100.0,700.0,70.0
Tamil Nadu,2002,KHARIF,SESAMUM,1048.0,241.0,2.299618320610687
Uttar Pradesh,2011,KHARIF,MAIZE,4693.0,5228.0,11.139995738333688
Uttar Pradesh,2005,RABI,WHEAT,88995.0,271969.0,30.56003146244171
Tamil Nadu,2013,KHARIF,MAIZE,18993.0,70767.0,37.259516664034116
Uttar Pradesh,2009,KHARIF,MOONG(GREEN GRAM),8831.0,786.0,0.8900464273581701
Tamil Nadu,2000,KHARIF,ARHAR/TUR,3523.0,1739.0,4.936133976724383
Rajasthan,2007,WHOLE YEAR,DRY CHILLIES,256.0,127.0,4.9609375
West Bengal,2001,RABI,WHEAT,10590.0,23979.0,22.643059490084987
Uttar Pradesh,1998,WHOLE YEAR,ONION,218.0,2632.0,120.73394495412843
Nagaland,2002,KHARIF,GROUNDNUT,730.0,850.0,11.643835616438356
Tamil Nadu,1999,KHARIF,SESAMUM,1476.0,414.0,2.804878048780488
Karnataka,2002,SUMMER,MAIZE,250.0,639.0,25.560000000000002
Bihar,2012,KHARIF,JOWAR,9.0,10.0,11.11111111111111
Rajasthan,2002,RABI,WHEAT,52941.0,131287.0,24.798738218016283
Andhra Pradesh,2014,KHARIF,ONION,61.0,1120.0,183.60655737704917
Meghalaya,2010,WHOLE YEAR,DRY CHILLIES,348.0,205.0,5.890804597701149
Tamil Nadu,1998,KHARIF,ARHAR/TUR,4352.0,3760.0,8.639705882352942
West Bengal,1999,SUMMER,RICE,93249.0,273480.0,29.32792844963485
Rajasthan,2007,KHARIF,MOONG(GREEN GRAM),2535.0,997.0,3.932938856015779
Uttar Pradesh,2003,SUMMER,MAIZE,173.0,237.0,13.699421965317919
Uttar Pradesh,1997,KHARIF,GROUNDNUT,127.0,114.0,8.976377952755906
Karnataka,2009,KHARIF,MOONG(GREEN GRAM),75273.0,13944.0,1.8524570563150133
